line_id,order_id,sale_date,customer_id,city,sales_channel,customer_segment,payment_method,product_id,product_name,category,brand,promo_campaign,discount_pct,quantity,unit_price_rub,unit_cost_rub,returned,gross_revenue_rub,discount_amount_rub,sales_after_discount_rub,net_revenue_rub,cost_total_rub,gross_profit_rub,margin_pct,month_start,month_num,year
L000095,ORD004910,2025-11-24,C00460,Москва,Магазин,Новый,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Black Friday,0.2033,1,1794.99,1432.81,0,1794.99,364.92,1430.07,1430.07,1432.81,-2.74,-0.0019170179167908657,2025-11-01,11,2025
L000096,ORD005976,2025-06-03,C01003,Москва,Сайт,Новый,Карта,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Без акции,0.0369,3,647.39,506.47,0,1942.17,71.67,1870.5,1870.5,1519.41,351.09,0.18770018171685982,2025-06-01,6,2025
L000097,ORD000966,2025-07-27,C00576,Санкт-Петербург,Магазин,Регулярный,Рассрочка,P015,Ноутбуки HP Model 15,Ноутбуки,HP,Без акции,0.0273,1,150578.29,119163.32,0,150578.29,4110.79,146467.5,146467.5,119163.32,27304.18,0.18641802572475416,2025-07-01,7,2025
L000098,ORD002911,2025-04-23,C01885,Санкт-Петербург,Сайт,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0079,1,66456.11,50853.1,0,66456.11,525.0,65931.11,65931.11,50853.1,15078.01,0.22869336613017163,2025-04-01,4,2025
L000099,ORD001558,2025-03-21,C00784,Москва,Сайт,Регулярный,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.062,1,41985.29,34955.32,0,41985.29,2603.09,39382.2,39382.2,34955.32,4426.88,0.11240818930723664,2025-03-01,3,2025
L000100,ORD005247,2025-09-01,C01331,Новосибирск,Сайт,Регулярный,Рассрочка,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0323,1,65873.87,50209.04,0,65873.87,2127.73,63746.14,63746.14,50209.04,13537.1,0.21235957423891166,2025-09-01,9,2025
L000101,ORD000237,2025-05-02,C01044,Москва,Магазин,Регулярный,Карта,P046,Аксессуары Xiaomi Model 46,Аксессуары,Xiaomi,Weekend,0.1047,1,551.84,408.63,0,551.84,57.78,494.06,494.06,408.63,85.43,0.1729181583137507,2025-05-01,5,2025
L000102,ORD002077,2025-01-28,C01889,Казань,Маркетплейс,Новый,СБП,P041,Аудио Philips Model 41,Аудио,Philips,Без акции,0.0288,1,2905.01,2089.08,0,2905.01,83.66,2821.35,2821.35,2089.08,732.27,0.25954483666622713,2025-01-01,1,2025
L000103,ORD000459,2025-05-05,C01610,Москва,Сайт,Регулярный,Рассрочка,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Weekend,0.0273,1,6848.45,4324.53,1,6848.45,186.96,6661.49,0.0,0.0,0.0,,2025-05-01,5,2025
L000104,ORD000059,2025-10-13,C00426,Новосибирск,Сайт,Регулярный,Карта,P020,Телевизоры LG Model 20,Телевизоры,LG,Без акции,0.0349,1,62081.63,47774.65,0,62081.63,2166.65,59914.98,59914.98,47774.65,12140.33,0.20262596912286862,2025-10-01,10,2025
L000105,ORD002771,2025-08-27,C01742,Москва,Магазин,Новый,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.0028,1,89027.35,73292.18,0,89027.35,249.28,88778.07,88778.07,73292.18,15485.89,0.17443376301643568,2025-08-01,8,2025
L000106,ORD002841,2025-09-26,C01728,Самара,Сайт,Регулярный,Карта,P055,Игровая техника Sony Model 55,Игровая техника,Sony,Без акции,0.0196,1,12094.41,8951.88,0,12094.41,237.05,11857.36,11857.36,8951.88,2905.48,0.24503596676120845,2025-09-01,9,2025
L000107,ORD001617,2025-08-08,C00549,Москва,Магазин,Новый,Карта,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Без акции,0.0371,1,17745.66,11214.29,0,17745.66,658.36,17087.3,17087.3,11214.29,5873.01,0.34370599123396206,2025-08-01,8,2025
L000108,ORD004350,2025-12-30,C01607,Москва,Сайт,Регулярный,Рассрочка,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Новый год,0.159,3,680.44,502.13,0,2041.32,324.57,1716.75,1716.75,1506.39,210.36,0.12253391891418669,2025-12-01,12,2025
L000109,ORD000109,2025-05-04,C02230,Санкт-Петербург,Магазин,Регулярный,Карта,P014,Ноутбуки Acer Model 14,Ноутбуки,Acer,Без акции,0.0287,2,74266.77,44250.77,0,148533.54,4262.91,144270.63,144270.63,88501.54,55769.09,0.3865588471214127,2025-05-01,5,2025
L000110,ORD001954,2025-04-22,C01727,Санкт-Петербург,Сайт,Новый,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Без акции,0.0,2,39798.52,33970.81,0,79597.04,0.0,79597.04,79597.04,67941.62,11655.42,0.14643031951941932,2025-04-01,4,2025
L000111,ORD000657,2025-08-18,C01625,Самара,Магазин,Регулярный,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0461,1,94765.43,69270.33,0,94765.43,4368.69,90396.74,90396.74,69270.33,21126.41,0.2337076847866066,2025-08-01,8,2025
L000112,ORD001608,2025-01-04,C00392,Екатеринбург,Сайт,Регулярный,Рассрочка,P058,Игровая техника ASUS Model 58,Игровая техника,ASUS,Weekend,0.0966,1,13483.98,9346.15,0,13483.98,1302.55,12181.43,12181.43,9346.15,2835.28,0.23275412709650556,2025-01-01,1,2025
L000113,ORD005650,2025-01-17,C01679,Москва,Сайт,Новый,СБП,P009,Смартфоны Honor Model 09,Смартфоны,Honor,Без акции,0.0587,1,119353.06,83612.4,0,119353.06,7006.02,112347.04,112347.04,83612.4,28734.64,0.25576674347765543,2025-01-01,1,2025
L000114,ORD000769,2025-07-04,C01145,Москва,Магазин,Новый,Карта,P030,Бытовая техника Philips Model 30,Бытовая техника,Philips,Без акции,0.0107,1,11882.91,7379.89,0,11882.91,127.15,11755.76,11755.76,7379.89,4375.87,0.37223214809585764,2025-07-01,7,2025
L000115,ORD002343,2025-08-30,C01712,Казань,Магазин,Регулярный,Рассрочка,P007,Смартфоны Samsung Model 07,Смартфоны,Samsung,Back-to-school,0.0919,1,18296.47,11734.48,0,18296.47,1681.45,16615.02,16615.02,11734.48,4880.54,0.29374283705197574,2025-08-01,8,2025
L000116,ORD001536,2025-11-21,C01510,Москва,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Black Friday,0.2106,1,64661.94,49702.53,0,64661.94,13617.8,51044.14,51044.14,49702.53,1341.61,0.026283243403781922,2025-11-01,11,2025
L000117,ORD001545,2025-04-29,C00545,Москва,Магазин,Регулярный,Карта,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Weekend,0.0608,1,7156.03,4316.45,0,7156.03,435.09,6720.94,6720.94,4316.45,2404.49,0.35776129056320743,2025-04-01,4,2025
L000118,ORD001751,2025-02-07,C01182,Екатеринбург,Магазин,Регулярный,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Weekend,0.0566,1,23979.54,17848.51,0,23979.54,1357.24,22622.3,22622.3,17848.51,4773.79,0.2110213572645552,2025-02-01,2,2025
L000119,ORD003847,2025-01-27,C01622,Москва,Магазин,Регулярный,Карта,P006,Смартфоны Apple Model 06,Смартфоны,Apple,Weekend,0.0675,1,36893.12,29123.07,0,36893.12,2490.29,34402.83,34402.83,29123.07,5279.76,0.15346887813406446,2025-01-01,1,2025
L000120,ORD003548,2025-12-24,C00532,Санкт-Петербург,Магазин,Новый,Карта,P051,Аксессуары Xiaomi Model 51,Аксессуары,Xiaomi,Новый год,0.13,1,2447.98,1724.65,0,2447.98,318.24,2129.74,2129.74,1724.65,405.09,0.19020730486397744,2025-12-01,12,2025
L000121,ORD000481,2025-08-27,C02180,Москва,Магазин,Новый,Карта,P059,Игровая техника HyperX Model 59,Игровая техника,HyperX,Back-to-school,0.0828,1,32889.25,21417.66,0,32889.25,2723.23,30166.02,30166.02,21417.66,8748.36,0.2900071030583183,2025-08-01,8,2025
L000122,ORD002959,2025-09-12,C00602,Москва,Маркетплейс,Регулярный,Карта,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Back-to-school,0.1108,1,26499.68,19114.23,0,26499.68,2936.16,23563.52,23563.52,19114.23,4449.29,0.18882095349092215,2025-09-01,9,2025
L000123,ORD004812,2025-06-30,C01427,Санкт-Петербург,Сайт,Регулярный,Карта,P025,Телевизоры LG Model 25,Телевизоры,LG,Без акции,0.0523,2,168212.23,112374.36,0,336424.46,17595.0,318829.46,318829.46,224748.72,94080.74,0.29508170456722976,2025-06-01,6,2025
L000124,ORD002771,2025-08-27,C01742,Москва,Магазин,Новый,Карта,P049,Аксессуары Apple Model 49,Аксессуары,Apple,Back-to-school,0.1226,2,657.79,519.22,0,1315.58,161.29,1154.29,1154.29,1038.44,115.85,0.10036464219509943,2025-08-01,8,2025
L000125,ORD005452,2025-12-27,C01906,Екатеринбург,Магазин,Регулярный,Карта,P012,Ноутбуки Lenovo Model 12,Ноутбуки,Lenovo,Новый год,0.1284,1,175986.55,142390.88,0,175986.55,22596.67,153389.88,153389.88,142390.88,10999.0,0.07170614643255838,2025-12-01,12,2025
L000126,ORD000205,2025-04-25,C01688,Москва,Магазин,Регулярный,Карта,P021,Телевизоры Sony Model 21,Телевизоры,Sony,Weekend,0.0537,1,25030.52,17899.11,0,25030.52,1344.14,23686.38,23686.38,17899.11,5787.27,0.24432905378964362,2025-04-01,4,2025
L000127,ORD003377,2025-01-10,C00009,Самара,Магазин,Регулярный,Наличные,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Weekend,0.0555,1,22073.61,16690.18,0,22073.61,1225.09,20848.52,20848.52,16690.18,4158.34,0.19945510369709907,2025-01-01,1,2025
L000128,ORD005141,2025-09-26,C01483,Казань,Сайт,VIP,Карта,P044,Аудио Marshall Model 44,Аудио,Marshall,Back-to-school,0.0781,1,42705.51,35352.37,0,42705.51,3335.3,39370.21,39370.21,35352.37,4017.84,0.10205278820660274,2025-09-01,9,2025
L000129,ORD000524,2025-07-05,C00041,Казань,Сайт,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Weekend,0.0503,1,93253.39,72156.55,0,93253.39,4690.65,88562.74,88562.74,72156.55,16406.19,0.18524939102524357,2025-07-01,7,2025
L000130,ORD003915,2025-08-31,C00967,Москва,Маркетплейс,Регулярный,Карта,P053,Аксессуары Samsung Model 53,Аксессуары,Samsung,Back-to-school,0.1028,2,1783.32,1426.9,0,3566.64,366.65,3199.99,3199.99,2853.8,346.19,0.1081845480908541,2025-08-01,8,2025
L000131,ORD003477,2025-05-17,C01900,Новосибирск,Магазин,Новый,Наличные,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Без акции,0.0,1,84059.56,55574.09,0,84059.56,0.0,84059.56,84059.56,55574.09,28485.47,0.33887246138333343,2025-05-01,5,2025
L000132,ORD003062,2025-02-07,C00430,Санкт-Петербург,Магазин,Регулярный,СБП,P030,Бытовая техника Philips Model 30,Бытовая техника,Philips,Weekend,0.0435,1,11928.37,7447.13,0,11928.37,518.88,11409.49,11409.49,7447.13,3962.36,0.3472861036853177,2025-02-01,2,2025
L000133,ORD004665,2025-12-06,C00430,Екатеринбург,Сайт,Регулярный,СБП,P026,Телевизоры Sony Model 26,Телевизоры,Sony,Weekend,0.0411,1,26815.57,20021.61,1,26815.57,1102.12,25713.45,0.0,0.0,0.0,,2025-12-01,12,2025
L000134,ORD000855,2025-06-29,C00461,Новосибирск,Сайт,VIP,Карта,P047,Аксессуары Baseus Model 47,Аксессуары,Baseus,Без акции,0.0,1,532.38,395.6,0,532.38,0.0,532.38,532.38,395.6,136.78,0.25692174762387765,2025-06-01,6,2025
L000135,ORD002318,2025-11-26,C01078,Москва,Сайт,Регулярный,СБП,P003,Смартфоны Xiaomi Model 03,Смартфоны,Xiaomi,Black Friday,0.1671,1,83165.56,55651.67,0,83165.56,13896.97,69268.59,69268.59,55651.67,13616.92,0.19658150910871225,2025-11-01,11,2025
L000136,ORD001872,2025-07-08,C00747,Самара,Маркетплейс,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Без акции,0.049,2,93539.58,70877.82,0,187079.16,9166.88,177912.28,177912.28,141755.64,36156.64,0.20322734846777452,2025-07-01,7,2025
L000137,ORD001722,2025-06-29,C01948,Новосибирск,Магазин,Новый,СБП,P042,Аудио JBL Model 42,Аудио,JBL,Weekend,0.0811,1,70937.15,50364.24,0,70937.15,5753.0,65184.15,65184.15,50364.24,14819.91,0.22735446863034262,2025-06-01,6,2025
L000138,ORD001137,2025-06-04,C00942,Екатеринбург,Магазин,Регулярный,Наличные,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Без акции,0.0301,1,4683.71,3474.42,0,4683.71,140.98,4542.73,4542.73,3474.42,1068.31,0.23516921578639452,2025-06-01,6,2025
L000139,ORD001294,2025-12-31,C00882,Екатеринбург,Сайт,Регулярный,Рассрочка,P052,Аксессуары Baseus Model 52,Аксессуары,Baseus,Новый год,0.1801,1,4928.41,3557.76,0,4928.41,887.61,4040.8,4040.8,3557.76,483.04,0.11954141691258671,2025-12-01,12,2025
L000140,ORD005498,2025-12-05,C00549,Самара,Сайт,Новый,СБП,P016,Ноутбуки Apple Model 16,Ноутбуки,Apple,Без акции,0.0473,2,120899.05,94057.46,0,241798.1,11437.05,230361.05,230361.05,188114.92,42246.13,0.18339094171449916,2025-12-01,12,2025
L000141,ORD003921,2025-12-17,C00655,Казань,Сайт,VIP,Карта,P004,Смартфоны Honor Model 04,Смартфоны,Honor,Новый год,0.1633,1,19717.75,16226.57,0,19717.75,3219.91,16497.84,16497.84,16226.57,271.27,0.016442843521876017,2025-12-01,12,2025
L000142,ORD003860,2025-10-23,C01763,Москва,Маркетплейс,Регулярный,СБП,P013,Ноутбуки ASUS Model 13,Ноутбуки,ASUS,Без акции,0.0428,1,82052.96,49911.73,0,82052.96,3511.87,78541.09,78541.09,49911.73,28629.36,0.364514448484585,2025-10-01,10,2025
L000143,ORD002185,2025-10-20,C01869,Екатеринбург,Маркетплейс,Регулярный,Карта,P040,Аудио Xiaomi Model 40,Аудио,Xiaomi,Без акции,0.0391,1,23372.1,14562.49,0,23372.1,913.85,22458.25,22458.25,14562.49,7895.76,0.3515750593700844,2025-10-01,10,2025
L000144,ORD001709,2025-03-23,C00071,Казань,Сайт,Регулярный,Карта,P054,Аксессуары Apple Model 54,Аксессуары,Apple,Без акции,0.0563,1,2806.61,2095.21,0,2806.61,158.01,2648.6,2648.6,2095.21,553.39,0.20893615674325455,2025-03-01,3,2025
L000145,ORD003744,2025-05-30,C00552,Москва,Магазин,Регулярный,СБП,P060,Игровая техника Sony Model 60,Игровая техника,Sony,Без акции,0.0267,2,6668.95,4230.39,0,13337.9,356.12,12981.78,12981.78,8460.78,4521.0,0.34825722991272795,2025-05-01,5,2025
L000146,ORD002947,2025-04-30,C01012,Казань,Сайт,Регулярный,Карта,P002,Смартфоны Samsung Model 02,Смартфоны,Samsung,Weekend,0.056,1,93886.74,73054.37,1,93886.74,5257.66,88629.08,0.0,0.0,0.0,,2025-04-01,4,2025
L000147,ORD002690,2025-09-29,C01669,Новосибирск,Магазин,Регулярный,Наличные,P010,Смартфоны realme Model 10,Смартфоны,realme,Без акции,0.0375,1,42050.94,28020.61,0,42050.94,1576.91,40474.03,40474.03,28020.61,12453.42,0.30768914849651213,2025-09-01,9,2025
L000148,ORD002271,2025-06-20,C02099,Екатеринбург,Магазин,Регулярный,Карта,P017,Ноутбуки Lenovo Model 17,Ноутбуки,Lenovo,Без акции,0.0192,2,67203.62,50621.1,0,134407.24,2580.62,131826.62,131826.62,101242.2,30584.42,0.2320048921974267,2025-06-01,6,2025
L000149,ORD003459,2025-10-04,C00608,Москва,Сайт,Новый,Карта,P029,Бытовая техника LG Model 29,Бытовая техника,LG,Без акции,0.0756,1,92099.4,71094.29,0,92099.4,6962.71,85136.69,85136.69,71094.29,14042.4,0.1649394183085917,2025-10-01,10,2025
L000150,ORD002274,2025-03-26,C01580,Новосибирск,Сайт,Регулярный,СБП,P024,Телевизоры Samsung Model 24,Телевизоры,Samsung,Без акции,0.0075,2,22558.84,15506.45,0,45117.68,338.38,44779.3,44779.3,31012.9,13766.4,0.3074277221687717,2025-03-01,3,2025
L000151,ORD002046,2025-11-07,C01743,Санкт-Петербург,Магазин,Регулярный,Наличные,P030,Бытовая техника Philips Model 30,Бытовая техника,Philips,Weekend,0.0452,1,11740.37,7535.64,0,11740.37,530.66,11209.71,11209.71,7535.64,3674.07,0.3277575266734426,2025-11-01,11,2025
